  75-  77 1.3E-01 1.2E-01 8.7E-02 5.2E-02 2.6E-02 1.1E-02 3.8E-03 1.2E-03 1.2E-04 1.1E-04 3.4E-04 6.8E-04 9.2E-04   1.2E-01
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                            proton production cross section (mb) =5.647E+02
                                                                            proton multiplicity (dimensionless)  =2.858E-01
                                                                            proton average energy (MeV)          =3.461E+01
                                                                            proton kerma coefficient (fGym^2)    =9.067E-01
  
                        80-MeV neutrons incident on 208Pb
                        Emission spectrum of *deuterons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 5.5E-10 5.5E-10 5.8E-10 6.2E-10 6.8E-10 7.5E-10 8.3E-10 9.3E-10 1.2E-09 1.5E-09 1.8E-09 2.1E-09 2.3E-09   1.6E-08
   3-   5 1.3E-05 1.3E-05 1.3E-05 1.3E-05 1.3E-05 1.3E-05 1.3E-05 1.3E-05 1.3E-05 1.4E-05 1.4E-05 1.5E-05 1.6E-05   1.7E-04
   5-   7 3.0E-04 3.0E-04 3.0E-04 3.0E-04 2.9E-04 2.9E-04 2.9E-04 2.9E-04 2.9E-04 2.9E-04 2.9E-04 3.0E-04 3.1E-04   3.7E-03
   7-   9 5.7E-03 5.7E-03 5.6E-03 5.4E-03 5.2E-03 5.0E-03 4.7E-03 4.5E-03 4.0E-03 3.5E-03 3.2E-03 3.1E-03 3.0E-03   5.1E-02
   9-  11 3.1E-02 3.0E-02 2.9E-02 2.8E-02 2.6E-02 2.4E-02 2.2E-02 2.0E-02 1.6E-02 1.3E-02 1.1E-02 9.2E-03 8.6E-03   2.1E-01
  11-  13 6.8E-02 6.7E-02 6.5E-02 6.1E-02 5.6E-02 5.0E-02 4.4E-02 3.9E-02 2.9E-02 2.2E-02 1.7E-02 1.4E-02 1.2E-02   4.1E-01
  13-  15 9.6E-02 9.5E-02 9.1E-02 8.4E-02 7.6E-02 6.7E-02 5.8E-02 5.0E-02 3.5E-02 2.5E-02 1.8E-02 1.5E-02 1.3E-02   5.2E-01
  15-  19 1.1E-01 1.1E-01 1.1E-01 9.7E-02 8.7E-02 7.5E-02 6.3E-02 5.3E-02 3.5E-02 2.3E-02 1.6E-02 1.3E-02 1.1E-02   5.5E-01
  19-  23 1.2E-01 1.2E-01 1.1E-01 9.8E-02 8.6E-02 7.2E-02 5.9E-02 4.8E-02 3.0E-02 1.8E-02 1.2E-02 8.9E-03 7.3E-03   5.0E-01
  23-  27 1.2E-01 1.1E-01 1.1E-01 9.4E-02 8.1E-02 6.6E-02 5.3E-02 4.1E-02 2.4E-02 1.4E-02 8.4E-03 5.9E-03 4.7E-03   4.4E-01
  27-  31 1.2E-01 1.1E-01 1.0E-01 9.1E-02 7.6E-02 6.1E-02 4.7E-02 3.5E-02 1.9E-02 1.0E-02 5.8E-03 3.9E-03 3.0E-03   3.9E-01
  31-  35 1.2E-01 1.1E-01 1.0E-01 9.0E-02 7.3E-02 5.7E-02 4.3E-02 3.1E-02 1.5E-02 7.5E-03 4.0E-03 2.5E-03 1.9E-03   3.6E-01
  35-  39 1.2E-01 1.2E-01 1.1E-01 9.1E-02 7.3E-02 5.5E-02 3.9E-02 2.7E-02 1.2E-02 5.6E-03 2.7E-03 1.6E-03 1.2E-03   3.4E-01
  39-  43 1.3E-01 1.3E-01 1.2E-01 9.5E-02 7.4E-02 5.4E-02 3.7E-02 2.5E-02 1.0E-02 4.1E-03 1.9E-03 1.0E-03 7.2E-04   3.3E-01
  43-  47 1.5E-01 1.4E-01 1.3E-01 1.0E-01 7.7E-02 5.4E-02 3.6E-02 2.3E-02 8.4E-03 3.1E-03 1.3E-03 6.5E-04 4.3E-04   3.3E-01
  47-  51 1.8E-01 1.7E-01 1.5E-01 1.1E-01 8.3E-02 5.6E-02 3.6E-02 2.1E-02 7.0E-03 2.3E-03 8.5E-04 4.0E-04 2.6E-04   3.5E-01
  51-  55 2.2E-01 2.1E-01 1.8E-01 1.4E-01 9.6E-02 6.2E-02 3.7E-02 2.1E-02 6.1E-03 1.7E-03 5.7E-04 2.5E-04 1.5E-04   3.9E-01
  55-  59 3.0E-01 2.8E-01 2.3E-01 1.7E-01 1.2E-01 7.2E-02 4.1E-02 2.2E-02 5.4E-03 1.4E-03 3.9E-04 1.6E-04 8.9E-05   4.7E-01
  59-  63 4.2E-01 3.9E-01 3.2E-01 2.3E-01 1.5E-01 8.6E-02 4.6E-02 2.3E-02 4.8E-03 1.0E-03 2.6E-04 9.1E-05 4.9E-05   5.9E-01
  63-  67 5.7E-01 5.3E-01 4.3E-01 3.0E-01 1.8E-01 9.8E-02 4.8E-02 2.2E-02 3.9E-03 6.9E-04 1.5E-04 4.7E-05 2.3E-05   7.3E-01
  67-  71 7.4E-01 6.8E-01 5.3E-01 3.6E-01 2.1E-01 1.1E-01 4.8E-02 2.0E-02 3.1E-03 8.7E-04 3.3E-03 1.4E-02 3.2E-02   8.9E-01
  71-  75 6.9E-01 6.3E-01 4.7E-01 3.0E-01 1.6E-01 7.1E-02 2.8E-02 1.0E-02 1.1E-03 4.9E-04 1.5E-03 3.7E-03 5.7E-03   7.0E-01
  75-  77 3.8E-03 3.3E-03 2.2E-03 1.1E-03 4.3E-04 1.2E-04 2.1E-05 1.6E-06 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00   2.6E-03
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                          deuteron production cross section (mb) =3.184E+01
                                                                          deuteron multiplicity (dimensionless)  =1.611E-02
                                                                          deuteron average energy (MeV)          =4.551E+01
                                                                          deuteron kerma coefficient (fGym^2)    =6.723E-02
  
                        80-MeV neutrons incident on 208Pb
                        Emission spectrum of    *alphas*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00   0.0E+00
   3-   5 2.9E-10 3.1E-10 3.7E-10 4.7E-10 6.2E-10 8.4E-10 1.1E-09 1.5E-09 2.5E-09 3.6E-09 4.8E-09 5.8E-09 6.5E-09   3.5E-08
   5-   7 3.5E-07 3.5E-07 3.7E-07 3.9E-07 4.3E-07 4.7E-07 5.3E-07 6.0E-07 7.8E-07 9.8E-07 1.2E-06 1.4E-06 1.8E-06   1.0E-05
   7-   9 3.4E-05 3.4E-05 3.5E-05 3.7E-05 3.9E-05 4.2E-05 4.5E-05 4.9E-05 5.8E-05 6.6E-05 7.5E-05 8.4E-05 9.0E-05   7.4E-04
   9-  11 2.7E-04 2.7E-04 2.8E-04 2.9E-04 3.0E-04 3.1E-04 3.3E-04 3.5E-04 3.9E-04 4.4E-04 5.0E-04 5.5E-04 5.8E-04   5.1E-03
  11-  13 1.1E-03 1.1E-03 1.1E-03 1.1E-03 1.1E-03 1.2E-03 1.2E-03 1.3E-03 1.4E-03 1.6E-03 1.9E-03 2.1E-03 2.3E-03   1.9E-02
  13-  15 4.5E-03 4.6E-03 4.6E-03 4.7E-03 4.9E-03 5.1E-03 5.4E-03 5.7E-03 6.6E-03 7.7E-03 9.0E-03 1.0E-02 1.1E-02   8.8E-02
  15-  19 2.9E-02 2.9E-02 2.9E-02 2.9E-02 2.9E-02 2.9E-02 2.9E-02 3.0E-02 3.2E-02 3.5E-02 3.9E-02 4.4E-02 4.6E-02   4.2E-01
  19-  23 6.1E-02 6.1E-02 5.9E-02 5.7E-02 5.4E-02 5.1E-02 4.7E-02 4.5E-02 4.0E-02 3.8E-02 3.8E-02 3.9E-02 4.0E-02   5.5E-01
  23-  27 1.8E-02 1.8E-02 1.7E-02 1.6E-02 1.4E-02 1.3E-02 1.1E-02 9.9E-03 7.7E-03 6.4E-03 5.8E-03 5.5E-03 5.4E-03   1.1E-01
  27-  31 9.2E-03 9.1E-03 8.6E-03 8.0E-03 7.1E-03 6.2E-03 5.3E-03 4.5E-03 3.1E-03 2.2E-03 1.6E-03 1.3E-03 1.2E-03   4.8E-02
  31-  35 1.2E-02 1.2E-02 1.1E-02 1.0E-02 8.9E-03 7.6E-03 6.3E-03 5.1E-03 3.3E-03 2.1E-03 1.4E-03 1.0E-03 8.4E-04   5.3E-02
  35-  39 1.6E-02 1.5E-02 1.4E-02 1.3E-02 1.1E-02 9.2E-03 7.4E-03 5.8E-03 3.4E-03 2.0E-03 1.2E-03 8.4E-04 6.7E-04   6.2E-02
  39-  43 2.0E-02 1.9E-02 1.8E-02 1.6E-02 1.3E-02 1.0E-02 8.1E-03 6.1E-03 3.3E-03 1.7E-03 9.8E-04 6.4E-04 4.9E-04   6.7E-02
  43-  47 2.4E-02 2.3E-02 2.1E-02 1.8E-02 1.5E-02 1.1E-02 8.5E-03 6.1E-03 2.9E-03 1.4E-03 7.3E-04 4.4E-04 3.3E-04   7.1E-02
  47-  51 2.7E-02 2.7E-02 2.4E-02 2.0E-02 1.6E-02 1.2E-02 8.4E-03 5.7E-03 2.5E-03 1.1E-03 4.9E-04 2.8E-04 2.0E-04   7.2E-02
  51-  55 3.1E-02 3.0E-02 2.6E-02 2.1E-02 1.6E-02 1.2E-02 7.9E-03 5.1E-03 1.9E-03 7.3E-04 3.0E-04 1.6E-04 1.0E-04   7.1E-02
  55-  59 3.4E-02 3.2E-02 2.8E-02 2.2E-02 1.6E-02 1.1E-02 7.0E-03 4.3E-03 1.4E-03 4.6E-04 1.7E-04 7.8E-05 4.9E-05   6.7E-02
  59-  63 3.5E-02 3.3E-02 2.8E-02 2.2E-02 1.5E-02 9.8E-03 5.9E-03 3.3E-03 9.2E-04 2.5E-04 7.9E-05 3.3E-05 1.9E-05   6.2E-02
  63-  67 3.5E-02 3.3E-02 2.7E-02 2.0E-02 1.4E-02 8.2E-03 4.5E-03 2.3E-03 5.5E-04 1.2E-04 3.3E-05 1.2E-05 6.6E-06   5.4E-02
  67-  71 3.3E-02 3.1E-02 2.5E-02 1.8E-02 1.1E-02 6.2E-03 3.2E-03 1.5E-03 2.8E-04 5.2E-05 1.1E-05 3.6E-06 1.8E-06   4.5E-02
  71-  75 2.8E-02 2.6E-02 2.1E-02 1.4E-02 8.2E-03 4.2E-03 1.9E-03 8.2E-04 1.2E-04 1.7E-05 3.0E-06 8.2E-07 3.7E-07   3.3E-02
  75-  79 2.1E-02 2.0E-02 1.5E-02 9.5E-03 5.2E-03 2.4E-03 1.0E-03 3.7E-04 4.2E-05 4.5E-06 6.1E-07 1.4E-07 5.4E-08   2.2E-02
  79-  83 1.3E-02 1.1E-02 8.3E-03 5.0E-03 2.5E-03 1.0E-03 3.7E-04 1.2E-04 9.3E-06 8.8E-07 2.4E-06 1.4E-05 3.7E-05   1.1E-02
  83-  87 2.7E-03 2.4E-03 1.6E-03 8.7E-04 3.7E-04 1.3E-04 3.6E-05 8.7E-06 3.7E-07 1.4E-07 5.2E-07 9.1E-07 8.0E-07   2.0E-03
  87-  89 2.6E-06 2.0E-06 9.5E-07 2.2E-07 6.1E-09 6.0E-13 1.1E-13 1.1E-14 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00   9.3E-07
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                             alpha production cross section (mb) =7.526E+00
                                                                             alpha multiplicity (dimensionless)  =3.809E-03
                                                                             alpha average energy (MeV)          =3.205E+01
                                                                             alpha kerma coefficient (fGym^2)    =1.119E-02
  
***************************** A<5 PRODUCTION CROSS SECTION SUMMARY ********************************************************
 neutron prod. cross sec. (mb)=9.173E+03 ;multiplicity=4.642E+00 ;av. energy (MeV)=7.838E+00 ;kerma co. (fGym^2) =0.000E+00
  proton prod. cross sec. (mb)=5.647E+02 ;multiplicity=2.858E-01 ;av. energy (MeV)=3.461E+01 ;kerma co. (fGym^2) =9.067E-01
deuteron prod. cross sec. (mb)=3.184E+01 ;multiplicity=1.611E-02 ;av. energy (MeV)=4.551E+01 ;kerma co. (fGym^2) =6.723E-02
  triton prod. cross sec. (mb)=3.266E+00 ;multiplicity=1.653E-03 ;av. energy (MeV)=3.354E+01 ;kerma co. (fGym^2) =5.080E-03
   alpha prod. cross sec. (mb)=7.526E+00 ;multiplicity=3.809E-03 ;av. energy (MeV)=3.205E+01 ;kerma co. (fGym^2) =1.119E-02
   gamma prod. cross sec. (mb)=8.001E+03 ;multiplicity=4.049E+00 ;av. energy (MeV)=1.195E+00 ;kerma co. (fGym^2) =0.000E+00
******************************** ENERGY DEPOSITION SUMMARY ****************************************************************
Kerma coefficient summary: A<5=9.90E-01; elas. recoil=2.21E-03; nonelas. recoil=2.98E-02; TOTAL KERMA Co.=1.02E+00(fGym^2)
Average fraction of incident energy transferred to secondary ejectiles per nonelastic reaction:
neut.=4.55E-01; prot.=1.24E-01; deut.=9.17E-03; trit.=6.93E-04; alph.=1.53E-03; gamm.=6.05E-02; A>5 recoils=4.06E-03
***************************************************************************************************************************

+++++++++++++++++++++++++++++++++++++++  85-MeV neutrons incident on 208Pb ++++++++++++++++++++++++++++++++++++++++++++++++

Cross section summary information for  85-MeV reactions on 208Pb:
Total cross section      = 4.806E+03 mb
Elastic cross section    = 2.883E+03 mb
Nonelastic cross section = 1.923E+03 mb
  
                        85-MeV neutrons incident on 208Pb
                        Emission spectrum of  *neutrons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 1.6E+02 1.6E+02 1.6E+02 1.6E+02 1.5E+02 1.5E+02 1.5E+02 1.5E+02 1.4E+02 1.4E+02 1.4E+02 1.4E+02 1.4E+02   1.8E+03
   3-   5 7.7E+01 7.6E+01 7.5E+01 7.4E+01 7.2E+01 7.0E+01 6.7E+01 6.5E+01 6.1E+01 5.9E+01 5.7E+01 5.7E+01 5.6E+01   7.9E+02
   5-   7 2.5E+01 2.5E+01 2.5E+01 2.4E+01 2.3E+01 2.2E+01 2.1E+01 2.0E+01 1.8E+01 1.7E+01 1.6E+01 1.6E+01 1.6E+01   2.4E+02
   7-   9 1.1E+01 1.1E+01 1.1E+01 1.1E+01 1.0E+01 9.4E+00 8.8E+00 8.1E+00 7.0E+00 6.2E+00 5.6E+00 5.3E+00 5.2E+00   9.3E+01
   9-  11 7.7E+00 7.6E+00 7.4E+00 7.0E+00 6.6E+00 6.1E+00 5.5E+00 5.0E+00 4.1E+00 3.3E+00 2.9E+00 2.6E+00 2.4E+00   5.5E+01
  11-  13 6.5E+00 6.5E+00 6.2E+00 5.9E+00 5.5E+00 5.0E+00 4.5E+00 4.0E+00 3.1E+00 2.4E+00 2.0E+00 1.7E+00 1.5E+00   4.3E+01
  13-  15 6.1E+00 6.0E+00 5.8E+00 5.5E+00 5.0E+00 4.5E+00 4.0E+00 3.5E+00 2.6E+00 2.0E+00 1.5E+00 1.3E+00 1.2E+00   3.7E+01
  15-  19 5.9E+00 5.8E+00 5.5E+00 5.2E+00 4.7E+00 4.2E+00 3.6E+00 3.1E+00 2.2E+00 1.6E+00 1.2E+00 9.5E-01 8.4E-01   3.3E+01
  19-  23 5.6E+00 5.5E+00 5.2E+00 4.8E+00 4.3E+00 3.7E+00 3.2E+00 2.6E+00 1.8E+00 1.2E+00 8.4E-01 6.5E-01 5.6E-01   2.8E+01
  23-  27 5.5E+00 5.4E+00 5.1E+00 4.6E+00 4.0E+00 3.4E+00 2.8E+00 2.3E+00 1.5E+00 9.2E-01 6.1E-01 4.5E-01 3.8E-01   2.4E+01
  27-  31 5.5E+00 5.4E+00 5.0E+00 4.5E+00 3.8E+00 3.2E+00 2.6E+00 2.0E+00 1.2E+00 7.0E-01 4.4E-01 3.1E-01 2.5E-01   2.2E+01
  31-  35 5.5E+00 5.4E+00 5.0E+00 4.4E+00 3.7E+00 3.0E+00 2.3E+00 1.8E+00 9.8E-01 5.4E-01 3.2E-01 2.2E-01 1.7E-01   2.0E+01
  35-  39 5.7E+00 5.5E+00 5.1E+00 4.4E+00 3.6E+00 2.9E+00 2.2E+00 1.6E+00 8.2E-01 4.2E-01 2.3E-01 1.5E-01 1.1E-01   1.8E+01
  39-  43 5.9E+00 5.7E+00 5.2E+00 4.4E+00 3.6E+00 2.7E+00 2.0E+00 1.4E+00 6.8E-01 3.2E-01 1.7E-01 1.0E-01 7.5E-02   1.7E+01
  43-  47 6.1E+00 5.9E+00 5.3E+00 4.5E+00 3.5E+00 2.6E+00 1.9E+00 1.3E+00 5.6E-01 2.4E-01 1.2E-01 6.7E-02 4.8E-02   1.6E+01
  47-  51 6.5E+00 6.3E+00 5.6E+00 4.6E+00 3.5E+00 2.5E+00 1.7E+00 1.1E+00 4.6E-01 1.8E-01 8.1E-02 4.4E-02 3.1E-02   1.5E+01
  51-  55 7.0E+00 6.7E+00 5.9E+00 4.8E+00 3.5E+00 2.5E+00 1.6E+00 1.0E+00 3.7E-01 1.4E-01 5.5E-02 2.8E-02 1.9E-02   1.5E+01
  55-  59 7.6E+00 7.2E+00 6.3E+00 5.0E+00 3.6E+00 2.4E+00 1.5E+00 9.2E-01 3.0E-01 9.9E-02 3.7E-02 1.8E-02 1.1E-02   1.5E+01
  59-  63 8.2E+00 7.8E+00 6.7E+00 5.1E+00 3.6E+00 2.3E+00 1.4E+00 8.1E-01 2.4E-01 7.0E-02 2.4E-02 1.1E-02 6.5E-03   1.5E+01
  63-  67 8.7E+00 8.2E+00 6.9E+00 5.2E+00 3.5E+00 2.2E+00 1.3E+00 6.8E-01 1.8E-01 4.7E-02 1.4E-02 5.8E-03 3.4E-03   1.4E+01
  67-  71 8.8E+00 8.3E+00 6.8E+00 5.0E+00 3.3E+00 1.9E+00 1.1E+00 5.4E-01 1.2E-01 2.8E-02 7.6E-03 2.9E-03 1.6E-03   1.3E+01
  71-  75 8.0E+00 7.5E+00 6.1E+00 4.3E+00 2.7E+00 1.5E+00 7.8E-01 3.7E-01 7.5E-02 1.5E-02 3.5E-03 1.2E-03 6.3E-04   1.1E+01
  75-  79 9.4E+00 8.7E+00 7.0E+00 4.9E+00 3.0E+00 1.6E+00 8.1E-01 3.7E-01 6.8E-02 1.3E-02 5.7E-03 1.1E-02 2.1E-02   1.2E+01
  79-  83 1.6E+01 1.5E+01 1.1E+01 7.5E+00 4.3E+00 2.1E+00 9.6E-01 3.9E-01 5.4E-02 7.5E-03 1.6E-03 8.3E-04 7.1E-04   1.8E+01
  83-  85 1.9E+00 1.7E+00 1.2E+00 7.0E-01 3.2E-01 1.2E-01 3.5E-02 8.1E-03 8.0E-05 0.0E+00 0.0E+00 0.0E+00 0.0E+00   1.6E+00
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                           neutron production cross section (mb) =9.246E+03
                                                                           neutron multiplicity (dimensionless)  =4.808E+00
                                                                           neutron average energy (MeV)          =8.086E+00
  
                        85-MeV neutrons incident on 208Pb
                        Emission spectrum of   *protons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 2.1E-06 2.2E-06 2.2E-06 2.3E-06 2.4E-06 2.6E-06 2.8E-06 3.0E-06 3.5E-06 4.2E-06 5.0E-06 5.6E-06 6.0E-06   4.7E-05
   3-   5 1.7E-03 1.7E-03 1.7E-03 1.7E-03 1.7E-03 1.7E-03 1.7E-03 1.8E-03 1.9E-03 2.0E-03 2.2E-03 2.3E-03 2.5E-03   2.4E-02
   5-   7 1.4E-02 1.4E-02 1.4E-02 1.4E-02 1.4E-02 1.3E-02 1.3E-02 1.3E-02 1.3E-02 1.3E-02 1.4E-02 1.5E-02 1.5E-02   1.7E-01
   7-   9 1.0E-01 1.0E-01 1.0E-01 9.8E-02 9.5E-02 9.2E-02 8.8E-02 8.4E-02 7.6E-02 7.1E-02 6.8E-02 6.6E-02 6.5E-02   9.9E-01
   9-  11 4.9E-01 4.8E-01 4.7E-01 4.6E-01 4.3E-01 4.1E-01 3.8E-01 3.5E-01 2.9E-01 2.5E-01 2.2E-01 2.0E-01 1.9E-01   3.9E+00
  11-  13 1.4E+00 1.4E+00 1.4E+00 1.3E+00 1.2E+00 1.1E+00 1.0E+00 9.1E-01 7.2E-01 5.7E-01 4.7E-01 4.0E-01 3.7E-01   9.7E+00
  13-  15 2.4E+00 2.4E+00 2.3E+00 2.2E+00 2.0E+00 1.8E+00 1.6E+00 1.4E+00 1.0E+00 7.8E-01 6.1E-01 5.0E-01 4.5E-01   1.5E+01
  15-  19 2.8E+00 2.7E+00 2.6E+00 2.4E+00 2.2E+00 1.9E+00 1.7E+00 1.4E+00 1.0E+00 7.2E-01 5.3E-01 4.2E-01 3.7E-01   1.5E+01
  19-  23 2.9E+00 2.9E+00 2.7E+00 2.5E+00 2.2E+00 1.9E+00 1.6E+00 1.3E+00 8.9E-01 5.9E-01 4.1E-01 3.2E-01 2.7E-01   1.4E+01
  23-  27 3.0E+00 2.9E+00 2.7E+00 2.5E+00 2.2E+00 1.8E+00 1.5E+00 1.2E+00 7.5E-01 4.7E-01 3.1E-01 2.3E-01 1.9E-01   1.3E+01
  27-  31 3.0E+00 3.0E+00 2.8E+00 2.5E+00 2.1E+00 1.7E+00 1.4E+00 1.1E+00 6.2E-01 3.6E-01 2.2E-01 1.6E-01 1.3E-01   1.2E+01
  31-  35 3.1E+00 3.0E+00 2.8E+00 2.4E+00 2.0E+00 1.6E+00 1.3E+00 9.5E-01 5.1E-01 2.7E-01 1.6E-01 1.1E-01 8.2E-02   1.0E+01
  35-  39 3.1E+00 3.0E+00 2.8E+00 2.4E+00 1.9E+00 1.5E+00 1.1E+00 8.2E-01 4.1E-01 2.0E-01 1.1E-01 6.9E-02 5.2E-02   9.5E+00
  39-  43 3.1E+00 3.0E+00 2.7E+00 2.3E+00 1.9E+00 1.4E+00 1.0E+00 7.1E-01 3.2E-01 1.5E-01 7.3E-02 4.3E-02 3.2E-02   8.6E+00
  43-  47 3.2E+00 3.1E+00 2.8E+00 2.3E+00 1.8E+00 1.3E+00 9.0E-01 6.0E-01 2.5E-01 1.0E-01 4.8E-02 2.7E-02 1.9E-02   7.9E+00
  47-  51 3.3E+00 3.2E+00 2.8E+00 2.3E+00 1.7E+00 1.2E+00 8.0E-01 5.1E-01 1.9E-01 7.2E-02 3.0E-02 1.6E-02 1.1E-02   7.3E+00
  51-  55 3.4E+00 3.3E+00 2.8E+00 2.2E+00 1.6E+00 1.1E+00 7.1E-01 4.3E-01 1.4E-01 4.8E-02 1.8E-02 8.9E-03 5.7E-03   6.8E+00
  55-  59 3.6E+00 3.4E+00 2.9E+00 2.2E+00 1.6E+00 1.0E+00 6.2E-01 3.6E-01 1.1E-01 3.1E-02 1.1E-02 4.8E-03 2.9E-03   6.4E+00
  59-  63 3.7E+00 3.5E+00 3.0E+00 2.2E+00 1.5E+00 9.4E-01 5.4E-01 2.9E-01 7.6E-02 2.0E-02 5.9E-03 2.4E-03 1.4E-03   6.1E+00
  63-  67 3.8E+00 3.6E+00 2.9E+00 2.1E+00 1.4E+00 8.2E-01 4.4E-01 2.2E-01 5.0E-02 1.1E-02 2.9E-03 1.1E-03 6.0E-04   5.6E+00
  67-  71 3.6E+00 3.3E+00 2.7E+00 1.9E+00 1.2E+00 6.5E-01 3.3E-01 1.5E-01 2.9E-02 5.5E-03 1.2E-03 4.1E-04 2.1E-04   4.7E+00
  71-  75 2.9E+00 2.7E+00 2.1E+00 1.4E+00 8.3E-01 4.3E-01 2.0E-01 8.7E-02 1.4E-02 2.1E-03 4.1E-04 1.2E-04 5.8E-05   3.4E+00
  75-  79 1.6E+00 1.5E+00 1.1E+00 7.4E-01 4.1E-01 2.0E-01 8.4E-02 3.2E-02 4.1E-03 5.8E-04 6.5E-04 2.7E-03 6.8E-03   1.8E+00
  79-  83 2.1E-01 1.9E-01 1.4E-01 8.4E-02 4.2E-02 1.8E-02 6.5E-03 2.1E-03 2.0E-04 1.5E-04 7.0E-04 2.3E-03 4.7E-03   2.0E-01
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                            proton production cross section (mb) =5.870E+02
                                                                            proton multiplicity (dimensionless)  =3.053E-01
                                                                            proton average energy (MeV)          =3.631E+01
                                                                            proton kerma coefficient (fGym^2)    =9.888E-01
  
                        85-MeV neutrons incident on 208Pb
                        Emission spectrum of *deuterons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 5.6E-10 5.7E-10 6.0E-10 6.5E-10 7.1E-10 7.9E-10 8.9E-10 1.0E-09 1.3E-09 1.6E-09 2.0E-09 2.4E-09 2.6E-09   1.7E-08
   3-   5 1.4E-05 1.4E-05 1.4E-05 1.4E-05 1.4E-05 1.4E-05 1.4E-05 1.4E-05 1.4E-05 1.5E-05 1.7E-05 1.8E-05 1.9E-05   1.9E-04
   5-   7 3.0E-04 3.0E-04 3.0E-04 3.0E-04 3.0E-04 3.0E-04 3.0E-04 3.0E-04 3.0E-04 3.1E-04 3.2E-04 3.4E-04 3.5E-04   3.9E-03
   7-   9 5.6E-03 5.6E-03 5.5E-03 5.3E-03 5.1E-03 4.9E-03 4.7E-03 4.4E-03 4.0E-03 3.6E-03 3.4E-03 3.3E-03 3.2E-03   5.2E-02
   9-  11 3.0E-02 2.9E-02 2.8E-02 2.7E-02 2.5E-02 2.3E-02 2.1E-02 1.9E-02 1.6E-02 1.3E-02 1.1E-02 9.4E-03 8.8E-03   2.1E-01
  11-  13 6.6E-02 6.5E-02 6.2E-02 5.9E-02 5.4E-02 4.9E-02 4.3E-02 3.8E-02 2.8E-02 2.1E-02 1.6E-02 1.4E-02 1.2E-02   4.0E-01
  13-  15 9.3E-02 9.2E-02 8.8E-02 8.2E-02 7.4E-02 6.5E-02 5.7E-02 4.8E-02 3.4E-02 2.4E-02 1.8E-02 1.4E-02 1.3E-02   5.1E-01
  15-  19 1.1E-01 1.1E-01 1.0E-01 9.4E-02 8.4E-02 7.3E-02 6.2E-02 5.1E-02 3.4E-02 2.3E-02 1.6E-02 1.2E-02 1.1E-02   5.4E-01
  19-  23 1.1E-01 1.1E-01 1.1E-01 9.6E-02 8.3E-02 7.0E-02 5.8E-02 4.6E-02 2.9E-02 1.8E-02 1.2E-02 8.7E-03 7.2E-03   4.9E-01
